phi_deg,psi_deg,r_pitch,r_profile,alpha_deg
24.5000,14.5135,91.9849,81.9849,0.0000
25.0000,14.5135,91.9849,81.9849,0.0000
25.5000,14.5135,91.9849,81.9849,0.0000
26.0000,14.5135,91.9849,81.9849,0.0000
26.5000,14.5135,91.9849,81.9849,0.0000
27.0000,14.5135,91.9849,81.9849,0.0000
27.5000,14.5135,91.9849,81.9849,0.0000
28.0000,14.5135,91.9849,81.9849,0.0000
28.5000,14.5135,91.9849,81.9849,0.0000
29.0000,14.5135,91.9849,81.9849,0.0000
29.5000,14.5135,91.9849,81.9849,0.0000
30.0000,14.5135,91.9849,81.9849,0.0000
30.5000,14.5135,91.9849,81.9849,0.0000
31.0000,14.5135,91.9849,81.9849,0.0000
31.5000,14.5135,91.9849,81.9849,0.0000
32.0000,14.5135,91.9849,81.9849,0.0000
32.5000,14.5135,91.9849,81.9849,0.0000
33.0000,14.5135,91.9849,81.9849,0.0000
33.5000,14.5135,91.9849,81.9849,0.0000
34.0000,14.5135,91.9849,81.9849,0.0000
34.5000,14.5135,91.9849,81.9849,0.0000
35.0000,14.5135,91.9849,81.9849,0.0000
35.5000,14.5135,91.9849,81.9849,0.0000
36.0000,14.5135,91.9849,81.9849,0.0000
36.5000,14.5135,91.9849,81.9849,0.0000
37.0000,14.5135,91.9849,81.9849,0.0000
37.5000,14.5135,91.9849,81.9849,0.0000
38.0000,14.5135,91.9849,81.9849,0.0000
38.5000,14.5135,91.9849,81.9849,0.0000
39.0000,14.5135,91.9849,81.9849,0.0000
39.5000,14.5135,91.9849,81.9849,0.0000
40.0000,14.5135,91.9849,81.9849,0.0000
40.5000,14.5135,91.9849,81.9849,0.0000
41.0000,14.5135,91.9849,81.9849,0.0000
41.5000,14.5135,91.9849,81.9849,0.0000
42.0000,14.5135,91.9849,81.9849,0.0000
42.5000,14.5135,91.9849,81.9849,0.0000
43.0000,14.5135,91.9849,81.9849,0.0000
43.5000,14.5135,91.9849,81.9849,0.0000
44.0000,14.5135,91.9849,81.9849,0.0000
44.5000,14.5135,91.9849,81.9849,0.0000
45.0000,14.5135,91.9849,81.9849,0.0000
45.5000,14.5135,91.9849,81.9849,0.0000
46.0000,14.5135,91.9849,81.9849,0.0000
46.5000,14.5135,91.9849,81.9849,0.0000
47.0000,14.5135,91.9849,81.9849,0.0000
47.5000,14.5135,91.9849,81.9849,0.0000
48.0000,14.5135,91.9849,81.9849,0.0000
48.5000,14.5135,91.9849,81.9849,0.0000
49.0000,14.5135,91.9849,81.9849,0.0000
49.5000,14.5135,91.9849,81.9849,0.0000
50.0000,14.5135,91.9849,81.9849,0.0000
50.5000,14.5135,91.9849,81.9849,0.0000
51.0000,14.5135,91.9849,81.9849,0.0000
51.5000,14.5135,91.9849,81.9849,0.0000
52.0000,14.5135,91.9849,81.9849,0.0000
52.5000,14.5135,91.9849,81.9849,0.0000
53.0000,14.5135,91.9849,81.9849,0.0000
53.5000,14.5135,91.9849,81.9849,0.0000
54.0000,14.5135,91.9849,81.9849,0.0000
54.5000,14.5135,91.9849,81.9849,0.0000
55.0000,14.5135,91.9849,81.9849,0.0000
55.5000,14.5135,91.9849,81.9849,0.0000
56.0000,14.5135,91.9849,81.9849,0.0000
56.5000,14.5135,91.9849,81.9849,0.0000
57.0000,14.5135,91.9849,81.9849,0.0000
57.5000,14.5135,91.9849,81.9849,0.0000
58.0000,14.5135,91.9849,81.9849,0.0000
58.5000,14.5135,91.9849,81.9849,0.0000
59.0000,14.5135,91.9849,81.9849,0.0000
59.5000,14.5135,91.9849,81.9849,0.0000
60.0000,14.5135,91.9849,81.9849,0.0000
60.5000,14.5135,91.9849,81.9849,0.0000
61.0000,14.5135,91.9849,81.9849,0.0000
61.5000,14.5135,91.9849,81.9849,0.0000
62.0000,14.5135,91.9849,81.9849,0.0000
62.5000,14.5135,91.9849,81.9849,0.0000
63.0000,14.5135,91.9849,81.9849,0.0000
63.5000,14.5135,91.9849,81.9849,0.0000
64.0000,14.5135,91.9849,81.9849,0.0000
64.5000,14.5135,91.9849,81.9849,0.0000
65.0000,14.5135,91.9849,81.9849,0.0000
65.5000,14.5135,91.9849,81.9849,0.0000
66.0000,14.5135,91.9849,81.9849,0.0000
66.5000,14.5135,91.9849,81.9849,0.0000
67.0000,14.5135,91.9849,81.9849,0.0000
67.5000,14.5135,91.9849,81.9849,0.0000
68.0000,14.5135,91.9849,81.9849,0.0000
68.5000,14.5135,91.9849,81.9849,0.0000
69.0000,14.5135,91.9849,81.9849,0.0000
69.5000,14.5135,91.9849,81.9849,0.0000
70.0000,14.5135,91.9849,81.9849,0.0000
70.5000,14.5135,91.9849,81.9849,0.0000
71.0000,14.5135,91.9849,81.9849,0.0000
71.5000,14.5135,91.9849,81.9849,0.0000
72.0000,14.5135,91.9849,81.9849,0.0000
72.5000,14.5135,91.9849,81.9849,0.0000
73.0000,14.5135,91.9849,81.9849,0.0000
73.5000,14.5135,91.9849,81.9849,0.0000
74.0000,14.5135,91.9849,81.9849,0.0000
74.5000,14.5135,91.9849,81.9849,0.0000
75.0000,14.5135,91.9849,81.9849,0.0000
75.5000,14.5135,91.9849,81.9849,0.0000
76.0000,14.5135,91.9849,81.9849,0.0000
76.5000,14.5135,91.9849,81.9849,0.0000
77.0000,14.5135,91.9849,81.9849,0.0000
77.5000,14.5135,91.9849,81.9849,0.0000
78.0000,14.5135,91.9849,81.9849,0.0000
78.5000,14.5135,91.9849,81.9849,0.0000
79.0000,14.5135,91.9849,81.9849,0.0000
79.5000,14.5135,91.9849,81.9849,0.0000
80.0000,14.5135,91.9849,81.9849,0.0000
80.5000,14.5135,91.9849,81.9849,0.0000
81.0000,14.5135,91.9849,81.9849,0.0000
81.5000,14.5135,91.9849,81.9849,0.0000
82.0000,14.5135,91.9849,81.9849,0.0000
82.5000,14.5135,91.9849,81.9849,0.0000
83.0000,14.5135,91.9849,81.9849,0.0000
83.5000,14.5135,91.9849,81.9849,0.0000
84.0000,14.5135,91.9849,81.9849,0.0000
84.5000,14.5135,91.9849,81.9849,0.0000
85.0000,14.5135,91.9849,81.9849,0.0000
85.5000,14.5135,91.9849,81.9849,0.0000
86.0000,14.5135,91.9849,81.9849,0.0000
86.5000,14.5135,91.9849,81.9849,0.0000
87.0000,14.5135,91.9849,81.9849,0.0000
87.5000,14.5135,91.9849,81.9849,0.0000
88.0000,14.5135,91.9849,81.9849,0.0000
88.5000,14.5135,91.9849,81.9849,0.0000
89.0000,14.5135,91.9849,81.9849,0.0000
89.5000,14.5135,91.9849,81.9849,0.0000
90.0000,14.5135,91.9849,81.9849,9.8743
90.5000,14.5134,91.9848,81.9848,9.9025
91.0000,14.5124,91.9840,81.9840,9.9757
91.5000,14.5100,91.9819,81.9819,10.0982
92.0000,14.5051,91.9777,81.9780,10.2701
92.5000,14.4972,91.9709,81.9715,10.4915
93.0000,14.4854,91.9608,81.9620,10.7618
93.5000,14.4691,91.9467,81.9490,11.0805
94.0000,14.4475,91.9281,81.9320,11.4465
94.5000,14.4199,91.9044,81.9105,11.8588
95.0000,14.3857,91.8750,81.8841,12.3158
95.5000,14.3442,91.8394,81.8524,12.8159
96.0000,14.2949,91.7971,81.8151,13.3571
96.5000,14.2373,91.7476,81.7718,13.9372
97.0000,14.1708,91.6905,81.7222,14.5539
97.5000,14.0950,91.6254,81.6660,15.2046
98.0000,14.0094,91.5519,81.6029,15.8865
98.5000,13.9138,91.4698,81.5327,16.5967
99.0000,13.8076,91.3788,81.4551,17.3323
99.5000,13.6908,91.2786,81.3700,18.0899
100.0000,13.5631,91.1691,81.2770,18.8665
100.5000,13.4243,91.0502,81.1761,19.6586
101.0000,13.2742,90.9217,81.0671,20.4629
101.5000,13.1130,90.7838,80.9497,21.2761
102.0000,12.9405,90.6362,80.8239,22.0949
102.5000,12.7568,90.4793,80.6896,22.9159
103.0000,12.5620,90.3130,80.5467,23.7360
103.5000,12.3563,90.1375,80.3951,24.5521
104.0000,12.1399,89.9530,80.2349,25.3610
104.5000,11.9130,89.7598,80.0660,26.1600
105.0000,11.6761,89.5583,79.8886,26.9464
105.5000,11.4294,89.3486,79.7027,27.7174
106.0000,11.1734,89.1313,79.5084,28.4708
106.5000,10.9085,88.9068,79.3061,29.2041
107.0000,10.6352,88.6754,79.0958,29.9154
107.5000,10.3541,88.4378,78.8780,30.6026
108.0000,10.0658,88.1944,78.6530,31.2641
108.5000,9.7709,87.9458,78.4210,31.8981
109.0000,9.4700,87.6926,78.1827,32.5033
109.5000,9.1638,87.4354,77.9384,33.0784
110.0000,8.8531,87.1748,77.6887,33.6221
110.5000,8.5385,86.9115,77.4341,34.1334
111.0000,8.2208,86.6461,77.1753,34.6114
111.5000,7.9007,86.3792,76.9127,35.0553
112.0000,7.5791,86.1116,76.6472,35.4644
112.5000,7.2567,85.8439,76.3794,35.8381
113.0000,6.9344,85.5768,76.1099,36.1759
113.5000,6.6128,85.3110,75.8394,36.4773
114.0000,6.2927,85.0470,75.5688,36.7420
114.5000,5.9750,84.7856,75.2986,36.9698
115.0000,5.6604,84.5273,75.0296,37.1604
115.5000,5.3497,84.2728,74.7626,37.3137
116.0000,5.0435,84.0227,74.4982,37.4297
116.5000,4.7426,83.7775,74.2371,37.5085
117.0000,4.4477,83.5377,73.9800,37.5501
117.5000,4.1594,83.3038,73.7276,37.5548
118.0000,3.8783,83.0764,73.4805,37.5229
118.5000,3.6050,82.8559,73.2392,37.4548
119.0000,3.3401,82.6426,73.0045,37.3510
119.5000,3.0841,82.4369,72.7767,37.2123
120.0000,2.8374,82.2392,72.5565,37.0393
120.5000,2.6005,82.0497,72.3443,36.8330
121.0000,2.3736,81.8688,72.1405,36.5946
121.5000,2.1572,81.6965,71.9455,36.3253
122.0000,1.9515,81.5331,71.7597,36.0266
122.5000,1.7567,81.3786,71.5834,35.7001
123.0000,1.5730,81.2333,71.4168,35.3477
123.5000,1.4005,81.0970,71.2601,34.9716
124.0000,1.2393,80.9698,71.1134,34.5740
124.5000,1.0892,80.8517,70.9769,34.1574
125.0000,0.9504,80.7426,70.8506,33.7247
125.5000,0.8227,80.6424,70.7344,33.2787
126.0000,0.7059,80.5508,70.6282,32.8227
126.5000,0.5997,80.4677,70.5319,32.3600
127.0000,0.5041,80.3929,70.4453,31.8942
127.5000,0.4185,80.3260,70.3680,31.4289
128.0000,0.3427,80.2668,70.2999,30.9679
128.5000,0.2762,80.2150,70.2404,30.5151
129.0000,0.2185,80.1701,70.1891,30.0745
129.5000,0.1693,80.1317,70.1455,29.6499
130.0000,0.1278,80.0994,70.1091,29.2454
130.5000,0.0936,80.0728,70.0793,28.8647
131.0000,0.0660,80.0513,70.0555,28.5115
131.5000,0.0444,80.0345,70.0370,28.1895
132.0000,0.0280,80.0218,70.0232,27.9020
132.5000,0.0163,80.0127,70.0133,27.6521
133.0000,0.0084,80.0065,70.0068,27.4427
133.5000,0.0035,80.0027,70.0028,27.2764
134.0000,0.0010,80.0008,70.0008,27.1556
134.5000,0.0001,80.0001,70.0001,27.0819
135.0000,0.0000,80.0000,70.0000,27.0530
135.5000,0.0000,80.0000,70.0000,0.0000
136.0000,0.0000,80.0000,70.0000,0.0000
136.5000,0.0000,80.0000,70.0000,0.0000
137.0000,0.0000,80.0000,70.0000,0.0000
137.5000,0.0000,80.0000,70.0000,0.0000
138.0000,0.0000,80.0000,70.0000,0.0000
138.5000,0.0000,80.0000,70.0000,0.0000
139.0000,0.0000,80.0000,70.0000,0.0000
139.5000,0.0000,80.0000,70.0000,0.0000
140.0000,0.0000,80.0000,70.0000,0.0000
140.5000,0.0000,80.0000,70.0000,0.0000
141.0000,0.0000,80.0000,70.0000,0.0000
141.5000,0.0000,80.0000,70.0000,0.0000
142.0000,0.0000,80.0000,70.0000,0.0000
142.5000,0.0000,80.0000,70.0000,0.0000
143.0000,0.0000,80.0000,70.0000,0.0000
143.5000,0.0000,80.0000,70.0000,0.0000
144.0000,0.0000,80.0000,70.0000,0.0000
144.5000,0.0000,80.0000,70.0000,0.0000
145.0000,0.0000,80.0000,70.0000,0.0000
145.5000,0.0000,80.0000,70.0000,0.0000
146.0000,0.0000,80.0000,70.0000,0.0000
146.5000,0.0000,80.0000,70.0000,0.0000
147.0000,0.0000,80.0000,70.0000,0.0000
147.5000,0.0000,80.0000,70.0000,0.0000
148.0000,0.0000,80.0000,70.0000,0.0000
148.5000,0.0000,80.0000,70.0000,0.0000
149.0000,0.0000,80.0000,70.0000,0.0000
149.5000,0.0000,80.0000,70.0000,0.0000
150.0000,0.0000,80.0000,70.0000,0.0000
150.5000,0.0000,80.0000,70.0000,0.0000
151.0000,0.0000,80.0000,70.0000,0.0000
151.5000,0.0000,80.0000,70.0000,0.0000
152.0000,0.0000,80.0000,70.0000,0.0000
152.5000,0.0000,80.0000,70.0000,0.0000
153.0000,0.0000,80.0000,70.0000,0.0000
153.5000,0.0000,80.0000,70.0000,0.0000
154.0000,0.0000,80.0000,70.0000,0.0000
154.5000,0.0000,80.0000,70.0000,0.0000
155.0000,0.0000,80.0000,70.0000,0.0000
155.5000,0.0000,80.0000,70.0000,0.0000
156.0000,0.0000,80.0000,70.0000,0.0000
156.5000,0.0000,80.0000,70.0000,0.0000
157.0000,0.0000,80.0000,70.0000,0.0000
157.5000,0.0000,80.0000,70.0000,0.0000
158.0000,0.0000,80.0000,70.0000,0.0000
158.5000,0.0000,80.0000,70.0000,0.0000
159.0000,0.0000,80.0000,70.0000,0.0000
159.5000,0.0000,80.0000,70.0000,0.0000
160.0000,0.0000,80.0000,70.0000,0.0000
160.5000,0.0000,80.0000,70.0000,0.0000
161.0000,0.0000,80.0000,70.0000,0.0000
161.5000,0.0000,80.0000,70.0000,0.0000
162.0000,0.0000,80.0000,70.0000,0.0000
162.5000,0.0000,80.0000,70.0000,0.0000
163.0000,0.0000,80.0000,70.0000,0.0000
163.5000,0.0000,80.0000,70.0000,0.0000
164.0000,0.0000,80.0000,70.0000,0.0000
164.5000,0.0000,80.0000,70.0000,0.0000
165.0000,0.0000,80.0000,70.0000,0.0000
165.5000,0.0000,80.0000,70.0000,0.0000
166.0000,0.0000,80.0000,70.0000,0.0000
166.5000,0.0000,80.0000,70.0000,0.0000
167.0000,0.0000,80.0000,70.0000,0.0000
167.5000,0.0000,80.0000,70.0000,0.0000
168.0000,0.0000,80.0000,70.0000,0.0000
168.5000,0.0000,80.0000,70.0000,0.0000
169.0000,0.0000,80.0000,70.0000,0.0000
169.5000,0.0000,80.0000,70.0000,0.0000
170.0000,0.0000,80.0000,70.0000,0.0000
170.5000,0.0000,80.0000,70.0000,0.0000
171.0000,0.0000,80.0000,70.0000,0.0000
171.5000,0.0000,80.0000,70.0000,0.0000
172.0000,0.0000,80.0000,70.0000,0.0000
172.5000,0.0000,80.0000,70.0000,0.0000
173.0000,0.0000,80.0000,70.0000,0.0000
173.5000,0.0000,80.0000,70.0000,0.0000
174.0000,0.0000,80.0000,70.0000,0.0000
174.5000,0.0000,80.0000,70.0000,0.0000
175.0000,0.0000,80.0000,70.0000,0.0000
175.5000,0.0000,80.0000,70.0000,0.0000
176.0000,0.0000,80.0000,70.0000,0.0000
176.5000,0.0000,80.0000,70.0000,0.0000
177.0000,0.0000,80.0000,70.0000,0.0000
177.5000,0.0000,80.0000,70.0000,0.0000
178.0000,0.0000,80.0000,70.0000,0.0000
178.5000,0.0000,80.0000,70.0000,0.0000
179.0000,0.0000,80.0000,70.0000,0.0000
179.5000,0.0000,80.0000,70.0000,0.0000
180.0000,0.0000,80.0000,70.0000,0.0000
180.5000,0.0000,80.0000,70.0000,0.0000
181.0000,0.0000,80.0000,70.0000,0.0000
181.5000,0.0000,80.0000,70.0000,0.0000
182.0000,0.0000,80.0000,70.0000,0.0000
182.5000,0.0000,80.0000,70.0000,0.0000
183.0000,0.0000,80.0000,70.0000,0.0000
183.5000,0.0000,80.0000,70.0000,0.0000
184.0000,0.0000,80.0000,70.0000,0.0000
184.5000,0.0000,80.0000,70.0000,0.0000
185.0000,0.0000,80.0000,70.0000,0.0000
185.5000,0.0000,80.0000,70.0000,0.0000
186.0000,0.0000,80.0000,70.0000,0.0000
186.5000,0.0000,80.0000,70.0000,0.0000
187.0000,0.0000,80.0000,70.0000,0.0000
187.5000,0.0000,80.0000,70.0000,0.0000
188.0000,0.0000,80.0000,70.0000,0.0000
188.5000,0.0000,80.0000,70.0000,0.0000
189.0000,0.0000,80.0000,70.0000,0.0000
189.5000,0.0000,80.0000,70.0000,0.0000
190.0000,0.0000,80.0000,70.0000,0.0000
190.5000,0.0000,80.0000,70.0000,0.0000
191.0000,0.0000,80.0000,70.0000,0.0000
191.5000,0.0000,80.0000,70.0000,0.0000
192.0000,0.0000,80.0000,70.0000,0.0000
192.5000,0.0000,80.0000,70.0000,0.0000
193.0000,0.0000,80.0000,70.0000,0.0000
193.5000,0.0000,80.0000,70.0000,0.0000
194.0000,0.0000,80.0000,70.0000,0.0000
194.5000,0.0000,80.0000,70.0000,0.0000
195.0000,0.0000,80.0000,70.0000,0.0000
195.5000,0.0000,80.0000,70.0000,0.0000
196.0000,0.0000,80.0000,70.0000,0.0000
196.5000,0.0000,80.0000,70.0000,0.0000
197.0000,0.0000,80.0000,70.0000,0.0000
197.5000,0.0000,80.0000,70.0000,0.0000
198.0000,0.0000,80.0000,70.0000,0.0000
198.5000,0.0000,80.0000,70.0000,0.0000
199.0000,0.0000,80.0000,70.0000,0.0000
199.5000,0.0000,80.0000,70.0000,0.0000
200.0000,0.0000,80.0000,70.0000,0.0000
200.5000,0.0000,80.0000,70.0000,0.0000
201.0000,0.0000,80.0000,70.0000,0.0000
201.5000,0.0000,80.0000,70.0000,0.0000
202.0000,0.0000,80.0000,70.0000,0.0000
202.5000,0.0000,80.0000,70.0000,0.0000
203.0000,0.0000,80.0000,70.0000,0.0000
203.5000,0.0000,80.0000,70.0000,0.0000
204.0000,0.0000,80.0000,70.0000,0.0000
204.5000,0.0000,80.0000,70.0000,0.0000
205.0000,0.0000,80.0000,70.0000,0.0000
205.5000,0.0000,80.0000,70.0000,0.0000
206.0000,0.0000,80.0000,70.0000,0.0000
206.5000,0.0000,80.0000,70.0000,0.0000
207.0000,0.0000,80.0000,70.0000,0.0000
207.5000,0.0000,80.0000,70.0000,0.0000
208.0000,0.0000,80.0000,70.0000,0.0000
208.5000,0.0000,80.0000,70.0000,0.0000
209.0000,0.0000,80.0000,70.0000,0.0000
209.5000,0.0000,80.0000,70.0000,0.0000
210.0000,0.0000,80.0000,70.0000,0.0000
210.5000,0.0000,80.0000,70.0000,0.0000
211.0000,0.0000,80.0000,70.0000,0.0000
211.5000,0.0000,80.0000,70.0000,0.0000
212.0000,0.0000,80.0000,70.0000,0.0000
212.5000,0.0000,80.0000,70.0000,0.0000
213.0000,0.0000,80.0000,70.0000,0.0000
213.5000,0.0000,80.0000,70.0000,0.0000
214.0000,0.0000,80.0000,70.0000,0.0000
214.5000,0.0000,80.0000,70.0000,0.0000
215.0000,0.0000,80.0000,70.0000,0.0000
215.5000,0.0000,80.0000,70.0000,0.0000
216.0000,0.0000,80.0000,70.0000,0.0000
216.5000,0.0000,80.0000,70.0000,0.0000
217.0000,0.0000,80.0000,70.0000,0.0000
217.5000,0.0000,80.0000,70.0000,0.0000
218.0000,0.0000,80.0000,70.0000,0.0000
218.5000,0.0000,80.0000,70.0000,0.0000
219.0000,0.0000,80.0000,70.0000,0.0000
219.5000,0.0000,80.0000,70.0000,0.0000
220.0000,0.0000,80.0000,70.0000,0.0000
220.5000,0.0000,80.0000,70.0000,0.0000
221.0000,0.0000,80.0000,70.0000,0.0000
221.5000,0.0000,80.0000,70.0000,0.0000
222.0000,0.0000,80.0000,70.0000,0.0000
222.5000,0.0000,80.0000,70.0000,0.0000
223.0000,0.0000,80.0000,70.0000,0.0000
223.5000,0.0000,80.0000,70.0000,0.0000
224.0000,0.0000,80.0000,70.0000,0.0000
224.5000,0.0000,80.0000,70.0000,0.0000
225.0000,0.0000,80.0000,70.0000,0.0000
225.5000,0.0000,80.0000,70.0000,0.0000
226.0000,0.0000,80.0000,70.0000,0.0000
226.5000,0.0000,80.0000,70.0000,0.0000
227.0000,0.0000,80.0000,70.0000,0.0000
227.5000,0.0000,80.0000,70.0000,0.0000
228.0000,0.0000,80.0000,70.0000,0.0000
228.5000,0.0000,80.0000,70.0000,0.0000
229.0000,0.0000,80.0000,70.0000,0.0000
229.5000,0.0000,80.0000,70.0000,0.0000
230.0000,0.0000,80.0000,70.0000,0.0000
230.5000,0.0000,80.0000,70.0000,0.0000
231.0000,0.0000,80.0000,70.0000,0.0000
231.5000,0.0000,80.0000,70.0000,0.0000
232.0000,0.0000,80.0000,70.0000,0.0000
232.5000,0.0000,80.0000,70.0000,0.0000
233.0000,0.0000,80.0000,70.0000,0.0000
233.5000,0.0000,80.0000,70.0000,0.0000
234.0000,0.0000,80.0000,70.0000,0.0000
234.5000,0.0000,80.0000,70.0000,0.0000
235.0000,0.0000,80.0000,70.0000,0.0000
235.5000,0.0000,80.0000,70.0000,0.0000
236.0000,0.0000,80.0000,70.0000,0.0000
236.5000,0.0000,80.0000,70.0000,0.0000
237.0000,0.0000,80.0000,70.0000,0.0000
237.5000,0.0000,80.0000,70.0000,0.0000
238.0000,0.0000,80.0000,70.0000,0.0000
238.5000,0.0000,80.0000,70.0000,0.0000
239.0000,0.0000,80.0000,70.0000,0.0000
239.5000,0.0000,80.0000,70.0000,0.0000
240.0000,0.0000,80.0000,70.0000,0.0000
240.5000,0.0000,80.0000,70.0000,0.0000
241.0000,0.0000,80.0000,70.0000,0.0000
241.5000,0.0000,80.0000,70.0000,0.0000
242.0000,0.0000,80.0000,70.0000,0.0000
242.5000,0.0000,80.0000,70.0000,0.0000
243.0000,0.0000,80.0000,70.0000,0.0000
243.5000,0.0000,80.0000,70.0000,0.0000
244.0000,0.0000,80.0000,70.0000,0.0000
244.5000,0.0000,80.0000,70.0000,0.0000
245.0000,0.0000,80.0000,70.0000,0.0000
245.5000,0.0000,80.0000,70.0000,0.0000
246.0000,0.0000,80.0000,70.0000,0.0000
246.5000,0.0000,80.0000,70.0000,0.0000
247.0000,0.0000,80.0000,70.0000,0.0000
247.5000,0.0000,80.0000,70.0000,0.0000
248.0000,0.0000,80.0000,70.0000,0.0000
248.5000,0.0000,80.0000,70.0000,0.0000
249.0000,0.0000,80.0000,70.0000,0.0000
249.5000,0.0000,80.0000,70.0000,0.0000
250.0000,0.0000,80.0000,70.0000,0.0000
250.5000,0.0000,80.0000,70.0000,0.0000
251.0000,0.0000,80.0000,70.0000,0.0000
251.5000,0.0000,80.0000,70.0000,0.0000
252.0000,0.0000,80.0000,70.0000,0.0000
252.5000,0.0000,80.0000,70.0000,0.0000
253.0000,0.0000,80.0000,70.0000,0.0000
253.5000,0.0000,80.0000,70.0000,0.0000
254.0000,0.0000,80.0000,70.0000,0.0000
254.5000,0.0000,80.0000,70.0000,0.0000
255.0000,0.0000,80.0000,70.0000,0.0000
255.5000,0.0000,80.0000,70.0000,0.0000
256.0000,0.0000,80.0000,70.0000,0.0000
256.5000,0.0000,80.0000,70.0000,0.0000
257.0000,0.0000,80.0000,70.0000,0.0000
257.5000,0.0000,80.0000,70.0000,0.0000
258.0000,0.0000,80.0000,70.0000,0.0000
258.5000,0.0000,80.0000,70.0000,0.0000
259.0000,0.0000,80.0000,70.0000,0.0000
259.5000,0.0000,80.0000,70.0000,0.0000
260.0000,0.0000,80.0000,70.0000,0.0000
260.5000,0.0000,80.0000,70.0000,0.0000
261.0000,0.0000,80.0000,70.0000,0.0000
261.5000,0.0000,80.0000,70.0000,0.0000
262.0000,0.0000,80.0000,70.0000,0.0000
262.5000,0.0000,80.0000,70.0000,0.0000
263.0000,0.0000,80.0000,70.0000,0.0000
263.5000,0.0000,80.0000,70.0000,0.0000
264.0000,0.0000,80.0000,70.0000,0.0000
264.5000,0.0000,80.0000,70.0000,0.0000
265.0000,0.0000,80.0000,70.0000,0.0000
265.5000,0.0000,80.0000,70.0000,0.0000
266.0000,0.0000,80.0000,70.0000,0.0000
266.5000,0.0000,80.0000,70.0000,0.0000
267.0000,0.0000,80.0000,70.0000,0.0000
267.5000,0.0000,80.0000,70.0000,0.0000
268.0000,0.0000,80.0000,70.0000,0.0000
268.5000,0.0000,80.0000,70.0000,0.0000
269.0000,0.0000,80.0000,70.0000,0.0000
269.5000,0.0000,80.0000,70.0000,0.0000
270.0000,0.0000,80.0000,70.0000,0.0000
270.5000,0.0000,80.0000,70.0000,0.0000
271.0000,0.0000,80.0000,70.0000,0.0000
271.5000,0.0000,80.0000,70.0000,0.0000
272.0000,0.0000,80.0000,70.0000,0.0000
272.5000,0.0000,80.0000,70.0000,0.0000
273.0000,0.0000,80.0000,70.0000,0.0000
273.5000,0.0000,80.0000,70.0000,0.0000
274.0000,0.0000,80.0000,70.0000,0.0000
274.5000,0.0000,80.0000,70.0000,0.0000
275.0000,0.0000,80.0000,70.0000,0.0000
275.5000,0.0000,80.0000,70.0000,0.0000
276.0000,0.0000,80.0000,70.0000,0.0000
276.5000,0.0000,80.0000,70.0000,0.0000
277.0000,0.0000,80.0000,70.0000,0.0000
277.5000,0.0000,80.0000,70.0000,0.0000
278.0000,0.0000,80.0000,70.0000,0.0000
